rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
18,0,"East Lynne",1931,http://www.icheckmovies.com/movies/east+lynne/,105,1,2,1,39,,http://www.imdb.com/title/tt0021826/,no,no,no,no,no
19,0,"The Front Page",1931,http://www.icheckmovies.com/movies/the+front+page/,640,16,8,3,151,,http://www.imdb.com/title/tt0021890/,no,no,no,no,no
20,0,Skippy,1931,http://www.icheckmovies.com/movies/skippy/,254,3,3,1,69,,http://www.imdb.com/title/tt0022397/,no,no,no,no,no
21,0,"Trader Horn",1931,http://www.icheckmovies.com/movies/trader+horn/,220,2,12,1,66,,http://www.imdb.com/title/tt0022495/,no,no,no,no,no
22,0,Arrowsmith,1931,http://www.icheckmovies.com/movies/arrowsmith/,361,3,13,1,81,,http://www.imdb.com/title/tt0021622/,no,no,no,no,no
23,0,"Bad Girl",1931,http://www.icheckmovies.com/movies/bad+girl/,319,9,4,1,97,,http://www.imdb.com/title/tt0021635/,no,no,no,no,no
24,0,"The Champ",1931,http://www.icheckmovies.com/movies/the+champ/,831,30,10,3,181,,http://www.imdb.com/title/tt0021730/,no,no,no,no,no
25,0,"Five Star Final",1931,http://www.icheckmovies.com/movies/five+star+final/,328,17,3,1,105,,http://www.imdb.com/title/tt0021873/,no,no,no,no,no
26,0,"Grand Hotel",1932,http://www.icheckmovies.com/movies/grand+hotel/,3275,185,30,5,344,,http://www.imdb.com/title/tt0022958/,no,no,no,yes,no
27,0,"One Hour with You",1932,http://www.icheckmovies.com/movies/one+hour+with+you/,858,47,11,6,218,,http://www.imdb.com/title/tt0023303/,no,no,no,no,no
28,0,"Shanghai Express",1932,http://www.icheckmovies.com/movies/shanghai+express/,2739,144,22,10,400,,http://www.imdb.com/title/tt0023458/,no,no,no,no,no
29,0,"The Smiling Lieutenant",1931,http://www.icheckmovies.com/movies/the+smiling+lieutenant/,904,60,9,4,190,,http://www.imdb.com/title/tt0022074/,no,no,no,no,no
30,0,Cavalcade,1933,http://www.icheckmovies.com/movies/cavalcade/,1235,10,62,4,147,,http://www.imdb.com/title/tt0023876/,no,no,no,no,no
31,0,"A Farewell to Arms",1932,http://www.icheckmovies.com/movies/a+farewell+to+arms/,1238,37,16,3,212,,http://www.imdb.com/title/tt0022879/,no,no,no,no,no
32,0,"42nd Street",1933,http://www.icheckmovies.com/movies/42nd+street/,4306,185,25,12,504,,http://www.imdb.com/title/tt0024034/,"2019-10-01 03:14:42",no,no,no,no
33,0,"I Am a Fugitive from a Chain Gang",1932,http://www.icheckmovies.com/movies/i+am+a+fugitive+from+a+chain+gang/,3329,416,10,16,566,,http://www.imdb.com/title/tt0023042/,"2013-03-06 15:52:05",yes,no,no,no
34,0,"Lady for a Day",1933,http://www.icheckmovies.com/movies/lady+for+a+day/,637,34,6,2,160,,http://www.imdb.com/title/tt0024240/,no,no,no,no,no
35,0,"Little Women",1933,http://www.icheckmovies.com/movies/little+women/,1886,42,9,5,214,,http://www.imdb.com/title/tt0024264/,no,no,no,no,no
36,0,"The Private Life of Henry VIII",1933,http://www.icheckmovies.com/movies/the+private+life+of+henry+viii/,911,25,9,4,196,,http://www.imdb.com/title/tt0024473/,no,no,no,no,no
37,0,"She Done Him Wrong",1933,http://www.icheckmovies.com/movies/she+done+him+wrong/,2123,45,44,8,262,,http://www.imdb.com/title/tt0024548/,no,no,no,no,no
38,0,"Smilin' Through",1932,http://www.icheckmovies.com/movies/smilin+through/,280,11,4,1,89,,http://www.imdb.com/title/tt0023488/,no,no,no,no,no
39,0,"State Fair",1933,http://www.icheckmovies.com/movies/state+fair/,559,18,4,3,95,,http://www.imdb.com/title/tt0024610/,no,no,no,no,no
40,0,"The Barretts of Wimpole Street",1934,http://www.icheckmovies.com/movies/the+barretts+of+wimpole+street/,355,10,4,1,105,,http://www.imdb.com/title/tt0024865/,no,no,no,no,no
41,0,Cleopatra,1934,http://www.icheckmovies.com/movies/cleopatra/,2062,39,19,5,159,,http://www.imdb.com/title/tt0024991/,no,no,no,no,no
42,0,"Flirtation Walk",1934,http://www.icheckmovies.com/movies/flirtation+walk/,210,0,10,1,66,,http://www.imdb.com/title/tt0025124/,no,no,no,no,no
43,0,"The Gay Divorcee",1934,http://www.icheckmovies.com/movies/the+gay+divorcee/,1769,119,11,6,255,,http://www.imdb.com/title/tt0025164/,no,no,no,no,no
44,0,"Here Comes the Navy",1934,http://www.icheckmovies.com/movies/here+comes+the+navy/,215,1,3,1,60,,http://www.imdb.com/title/tt0025238/,no,no,no,no,no
45,0,"The House of Rothschild",1934,http://www.icheckmovies.com/movies/the+house+of+rothschild/,209,1,7,1,66,,http://www.imdb.com/title/tt0025272/,no,no,no,no,no
46,0,"Imitation of Life",1934,http://www.icheckmovies.com/movies/imitation+of+life-1934/,1022,53,5,4,158,,http://www.imdb.com/title/tt0025301/,no,no,no,no,no
47,0,"It Happened One Night",1934,http://www.icheckmovies.com/movies/it+happened+one+night/,15169,1609,71,28,1072,,http://www.imdb.com/title/tt0025316/,"2012-03-14 22:10:27",yes,no,no,no
48,0,"One Night of Love",1934,http://www.icheckmovies.com/movies/one+night+of+love/,228,4,5,2,79,,http://www.imdb.com/title/tt0025601/,no,no,no,no,no
49,0,"The Thin Man",1934,http://www.icheckmovies.com/movies/the+thin+man/,6290,656,31,15,582,,http://www.imdb.com/title/tt0025878/,"2012-05-23 09:10:49",no,no,no,no
50,0,"Viva Villa!",1934,http://www.icheckmovies.com/movies/viva+villaexclamation/,283,4,7,1,98,,http://www.imdb.com/title/tt0025948/,no,no,no,no,no
51,0,"The White Parade",1934,http://www.icheckmovies.com/movies/the+white+parade/,25,1,3,1,43,,http://www.imdb.com/title/tt0025986/,no,no,no,no,no
52,0,"Alice Adams",1935,http://www.icheckmovies.com/movies/alice+adams/,714,26,7,2,141,,http://www.imdb.com/title/tt0026056/,no,no,no,no,no
53,0,"Broadway Melody of 1936",1935,http://www.icheckmovies.com/movies/broadway+melody+of+1936/,372,10,2,1,95,,http://www.imdb.com/title/tt0026144/,no,no,no,no,no
54,0,"Captain Blood",1935,http://www.icheckmovies.com/movies/captain+blood/,2450,160,14,5,318,,http://www.imdb.com/title/tt0026174/,no,no,no,no,no
55,0,"The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger",1935,http://www.icheckmovies.com/movies/the+personal+history+adventures+experience+and+observation+of+david+copperfield+the+younger/,547,18,6,4,178,"David Copperfield",http://www.imdb.com/title/tt0026266/,no,no,no,no,no
56,0,"The Informer",1935,http://www.icheckmovies.com/movies/the+informer/,1280,58,15,7,311,,http://www.imdb.com/title/tt0026529/,no,no,no,no,no
57,0,"Les Misérables",1935,http://www.icheckmovies.com/movies/les+miserables/,899,33,9,2,132,,http://www.imdb.com/title/tt0026725/,no,no,no,no,no
58,0,"The Lives of a Bengal Lancer",1935,http://www.icheckmovies.com/movies/the+lives+of+a+bengal+lancer/,427,10,6,3,137,,http://www.imdb.com/title/tt0026643/,no,no,no,no,no
59,0,"A Midsummer Night's Dream",1935,http://www.icheckmovies.com/movies/a+midsummer+nights+dream/,979,19,13,4,189,,http://www.imdb.com/title/tt0026714/,no,no,no,yes,no
60,0,"Mutiny on the Bounty",1935,http://www.icheckmovies.com/movies/mutiny+on+the+bounty/,5031,186,33,6,402,,http://www.imdb.com/title/tt0026752/,"2013-07-08 03:59:45",no,no,no,no
61,0,"Naughty Marietta",1935,http://www.icheckmovies.com/movies/naughty+marietta/,306,3,6,3,96,,http://www.imdb.com/title/tt0026768/,no,no,no,no,no
62,0,"Ruggles of Red Gap",1935,http://www.icheckmovies.com/movies/ruggles+of+red+gap/,1018,77,8,8,281,,http://www.imdb.com/title/tt0026955/,no,no,no,no,no
63,0,"Top Hat",1935,http://www.icheckmovies.com/movies/top+hat/,5471,431,39,15,609,,http://www.imdb.com/title/tt0027125/,"2017-04-28 23:02:59",no,no,no,no
64,0,"Anthony Adverse",1936,http://www.icheckmovies.com/movies/anthony+adverse/,333,4,9,2,118,,http://www.imdb.com/title/tt0027300/,no,no,no,no,no
65,0,Dodsworth,1936,http://www.icheckmovies.com/movies/dodsworth/,2116,175,15,9,376,,http://www.imdb.com/title/tt0027532/,no,no,no,no,no
66,0,"The Great Ziegfeld",1936,http://www.icheckmovies.com/movies/the+great+ziegfeld/,1711,37,42,3,196,,http://www.imdb.com/title/tt0027698/,no,no,no,no,no
67,0,"Libeled Lady",1936,http://www.icheckmovies.com/movies/libeled+lady/,1298,133,12,4,210,,http://www.imdb.com/title/tt0027884/,no,no,no,no,no
68,0,"Mr. Deeds Goes to Town",1936,http://www.icheckmovies.com/movies/mr.+deeds+goes+to+town/,5034,301,28,11,430,,http://www.imdb.com/title/tt0027996/,"2017-05-01 23:01:14",no,no,no,no
69,0,"Romeo and Juliet",1936,http://www.icheckmovies.com/movies/romeo+and+juliet-1936/,834,5,8,2,127,,http://www.imdb.com/title/tt0028203/,no,no,no,no,no
70,0,"San Francisco",1936,http://www.icheckmovies.com/movies/san+francisco-1936/,696,24,8,3,178,,http://www.imdb.com/title/tt0028216/,no,no,no,no,no
71,0,"The Story of Louis Pasteur",1936,http://www.icheckmovies.com/movies/the+story+of+louis+pasteur/,418,8,7,1,140,,http://www.imdb.com/title/tt0028313/,no,no,no,no,no
72,0,"A Tale of Two Cities",1935,http://www.icheckmovies.com/movies/a+tale+of+two+cities/,867,44,9,3,165,,http://www.imdb.com/title/tt0027075/,no,no,no,no,no
73,0,"Three Smart Girls",1936,http://www.icheckmovies.com/movies/three+smart+girls/,290,10,5,1,88,,http://www.imdb.com/title/tt0028373/,no,no,no,no,no
74,0,"The Awful Truth",1937,http://www.icheckmovies.com/movies/the+awful+truth/,4505,388,22,14,549,,http://www.imdb.com/title/tt0028597/,"2018-11-03 18:53:41",no,no,no,no
75,0,"Captains Courageous",1937,http://www.icheckmovies.com/movies/captains+courageous/,2027,149,12,6,352,,http://www.imdb.com/title/tt0028691/,no,no,no,no,no
76,0,"Dead End",1937,http://www.icheckmovies.com/movies/dead+end/,1086,50,4,5,188,,http://www.imdb.com/title/tt0028773/,no,no,no,no,no
77,0,"The Good Earth",1937,http://www.icheckmovies.com/movies/the+good+earth/,800,28,13,5,181,,http://www.imdb.com/title/tt0028944/,no,no,no,no,no
78,0,"In Old Chicago",1938,http://www.icheckmovies.com/movies/in+old+chicago/,376,7,5,1,119,,http://www.imdb.com/title/tt0029047/,no,no,no,no,no
79,0,"The Life of Emile Zola",1937,http://www.icheckmovies.com/movies/the+life+of+emile+zola/,1896,71,21,7,265,,http://www.imdb.com/title/tt0029146/,no,no,no,no,no
80,0,"Lost Horizon",1937,http://www.icheckmovies.com/movies/lost+horizon/,1797,115,14,7,318,,http://www.imdb.com/title/tt0029162/,"2017-05-09 02:33:21",yes,no,no,no
81,0,"One Hundred Men and a Girl",1937,http://www.icheckmovies.com/movies/one+hundred+men+and+a+girl/,297,12,4,3,106,,http://www.imdb.com/title/tt0029347/,no,no,no,no,no
82,0,"Stage Door",1937,http://www.icheckmovies.com/movies/stage+door/,1473,123,6,6,274,,http://www.imdb.com/title/tt0029604/,no,no,no,no,no
83,0,"A Star Is Born",1937,http://www.icheckmovies.com/movies/a+star+is+born-1937/,1760,71,14,5,274,,http://www.imdb.com/title/tt0029606/,no,no,no,no,no
84,0,"The Adventures of Robin Hood",1938,http://www.icheckmovies.com/movies/the+adventures+of+robin+hood/,14750,731,51,18,773,,http://www.imdb.com/title/tt0029843/,"2012-03-14 22:10:06",no,no,no,no
85,0,"Alexander's Ragtime Band",1938,http://www.icheckmovies.com/movies/alexanders+ragtime+band/,446,8,8,3,115,,http://www.imdb.com/title/tt0029852/,no,no,no,no,no
86,0,"Boys Town",1938,http://www.icheckmovies.com/movies/boys+town/,1053,34,10,2,150,,http://www.imdb.com/title/tt0029942/,no,no,no,no,no
87,0,"The Citadel",1938,http://www.icheckmovies.com/movies/the+citadel/,441,11,8,2,110,,http://www.imdb.com/title/tt0029995/,no,no,no,no,no
88,0,"Four Daughters",1938,http://www.icheckmovies.com/movies/four+daughters/,332,19,3,1,109,,http://www.imdb.com/title/tt0030149/,no,no,no,no,no
89,0,"La grande illusion",1937,http://www.icheckmovies.com/movies/la+grande+illusion/,8245,915,41,30,974,"The Grand Illusion",http://www.imdb.com/title/tt0028950/,"2012-05-07 04:41:24",no,no,no,no
90,0,Jezebel,1938,http://www.icheckmovies.com/movies/jezebel/,2627,139,21,7,329,,http://www.imdb.com/title/tt0030287/,no,no,no,no,no
91,0,Pygmalion,1938,http://www.icheckmovies.com/movies/pygmalion/,2350,184,18,7,279,,http://www.imdb.com/title/tt0030637/,no,no,no,no,no
92,0,"Test Pilot",1938,http://www.icheckmovies.com/movies/test+pilot/,388,12,7,1,101,,http://www.imdb.com/title/tt0030848/,no,no,no,no,no
93,0,"You Can't Take It with You",1938,http://www.icheckmovies.com/movies/you+cant+take+it+with+you/,3858,317,20,7,357,,http://www.imdb.com/title/tt0030993/,no,no,no,no,no
94,0,"Dark Victory",1939,http://www.icheckmovies.com/movies/dark+victory/,1770,116,16,6,200,,http://www.imdb.com/title/tt0031210/,no,no,no,no,no
95,0,"Gone with the Wind",1939,http://www.icheckmovies.com/movies/gone+with+the+wind/,44114,2911,450,31,1292,,http://www.imdb.com/title/tt0031381/,"2012-03-14 22:10:06",yes,no,no,no
96,0,"Goodbye, Mr. Chips",1939,http://www.icheckmovies.com/movies/goodbye+mr.+chips/,1745,119,13,6,240,,http://www.imdb.com/title/tt0031385/,no,no,no,no,no
97,0,"Love Affair",1939,http://www.icheckmovies.com/movies/love+affair/,1224,63,6,7,224,,http://www.imdb.com/title/tt0031593/,no,no,no,no,no
98,0,"Mr. Smith Goes to Washington",1939,http://www.icheckmovies.com/movies/mr.+smith+goes+to+washington/,18219,1512,88,17,855,,http://www.imdb.com/title/tt0031679/,"2012-05-06 19:32:41",no,no,no,no
99,0,Ninotchka,1939,http://www.icheckmovies.com/movies/ninotchka/,4704,444,40,20,572,,http://www.imdb.com/title/tt0031725/,"2013-12-25 04:54:16",no,no,no,no
100,0,"Of Mice and Men",1939,http://www.icheckmovies.com/movies/of+mice+and+men/,2197,76,6,4,176,,http://www.imdb.com/title/tt0031742/,no,no,no,no,no
101,0,Stagecoach,1939,http://www.icheckmovies.com/movies/stagecoach/,9565,621,57,21,922,,http://www.imdb.com/title/tt0031971/,"2012-06-03 05:07:55",no,no,no,no
102,0,"The Wizard of Oz",1939,http://www.icheckmovies.com/movies/the+wizard+of+oz/,91295,3945,372,37,1462,,http://www.imdb.com/title/tt0032138/,"2012-03-14 22:10:27",yes,no,no,no
103,0,"Wuthering Heights",1939,http://www.icheckmovies.com/movies/wuthering+heights/,4979,226,47,10,397,,http://www.imdb.com/title/tt0032145/,no,no,no,no,no
104,0,"All This, and Heaven Too",1940,http://www.icheckmovies.com/movies/all+this+and+heaven+too/,522,33,4,1,132,,http://www.imdb.com/title/tt0032194/,no,no,no,no,no
105,0,"Foreign Correspondent",1940,http://www.icheckmovies.com/movies/foreign+correspondent/,3193,176,13,6,343,,http://www.imdb.com/title/tt0032484/,"2020-02-19 19:07:35",no,no,no,no
106,0,"The Grapes of Wrath",1940,http://www.icheckmovies.com/movies/the+grapes+of+wrath/,15899,1037,112,25,919,,http://www.imdb.com/title/tt0032551/,"2012-05-10 05:51:54",no,no,no,no
107,0,"The Great Dictator",1940,http://www.icheckmovies.com/movies/the+great+dictator/,27510,2511,103,26,981,,http://www.imdb.com/title/tt0032553/,"2012-03-14 22:10:06",no,no,no,no
108,0,"Kitty Foyle",1940,http://www.icheckmovies.com/movies/kitty+foyle/,597,26,9,1,108,,http://www.imdb.com/title/tt0032671/,no,no,no,no,no
109,0,"The Letter",1940,http://www.icheckmovies.com/movies/the+letter/,2136,119,15,5,281,,http://www.imdb.com/title/tt0032701/,no,no,no,yes,no
110,0,"The Long Voyage Home",1940,http://www.icheckmovies.com/movies/the+long+voyage+home/,746,34,5,4,211,,http://www.imdb.com/title/tt0032728/,no,no,no,no,no
111,0,"Our Town",1940,http://www.icheckmovies.com/movies/our+town/,580,9,14,2,116,,http://www.imdb.com/title/tt0032881/,no,no,no,no,no
112,0,"The Philadelphia Story",1940,http://www.icheckmovies.com/movies/the+philadelphia+story/,12493,1195,86,22,856,,http://www.imdb.com/title/tt0032904/,"2014-11-26 13:30:48",yes,no,no,no
113,0,Rebecca,1940,http://www.icheckmovies.com/movies/rebecca/,17264,1736,73,23,973,,http://www.imdb.com/title/tt0032976/,"2012-03-14 22:10:06",yes,no,no,no
114,0,"Blossoms in the Dust",1941,http://www.icheckmovies.com/movies/blossoms+in+the+dust/,329,11,4,1,100,,http://www.imdb.com/title/tt0033407/,no,no,no,no,no
115,0,"Citizen Kane",1941,http://www.icheckmovies.com/movies/citizen+kane/,51135,4826,435,40,1885,,http://www.imdb.com/title/tt0033467/,"2012-03-14 22:10:27",yes,no,no,no
116,0,"Here Comes Mr. Jordan",1941,http://www.icheckmovies.com/movies/here+comes+mr.+jordan/,1052,69,9,4,212,,http://www.imdb.com/title/tt0033712/,no,no,no,no,no
117,0,"Hold Back the Dawn",1941,http://www.icheckmovies.com/movies/hold+back+the+dawn/,415,20,4,2,130,,http://www.imdb.com/title/tt0033722/,no,no,no,no,no
118,0,"How Green Was My Valley",1941,http://www.icheckmovies.com/movies/how+green+was+my+valley/,4748,302,65,11,528,,http://www.imdb.com/title/tt0033729/,no,no,no,no,no
119,0,"The Little Foxes",1941,http://www.icheckmovies.com/movies/the+little+foxes/,1785,136,17,7,303,,http://www.imdb.com/title/tt0033836/,no,no,no,no,no
120,0,"The Maltese Falcon",1941,http://www.icheckmovies.com/movies/the+maltese+falcon/,24412,1941,124,26,1163,,http://www.imdb.com/title/tt0033870/,"2012-03-14 22:10:06",yes,no,no,no
121,0,"One Foot in Heaven",1941,http://www.icheckmovies.com/movies/one+foot+in+heaven/,237,2,7,1,82,,http://www.imdb.com/title/tt0033980/,no,no,no,no,no
122,0,"Sergeant York",1941,http://www.icheckmovies.com/movies/sergeant+york/,3009,133,28,7,346,,http://www.imdb.com/title/tt0034167/,"2019-01-02 07:59:03",no,no,no,no
123,0,Suspicion,1941,http://www.icheckmovies.com/movies/suspicion/,4835,233,31,4,326,,http://www.imdb.com/title/tt0034248/,"2020-02-16 15:43:13",no,no,no,no
124,0,"49th Parallel",1941,http://www.icheckmovies.com/movies/49th+parallel/,1212,63,10,4,168,,http://www.imdb.com/title/tt0033627/,no,no,no,no,no
125,0,"Kings Row",1942,http://www.icheckmovies.com/movies/kings+row/,537,31,4,2,164,,http://www.imdb.com/title/tt0034946/,no,no,no,no,no
126,0,"The Magnificent Ambersons",1942,http://www.icheckmovies.com/movies/the+magnificent+ambersons/,5338,408,56,15,636,,http://www.imdb.com/title/tt0035015/,"2024-12-28 14:02:04",no,no,no,no
127,0,"Mrs. Miniver",1942,http://www.icheckmovies.com/movies/mrs.+miniver/,2889,169,35,9,384,,http://www.imdb.com/title/tt0035093/,no,no,no,yes,no
128,0,"The Pied Piper",1942,http://www.icheckmovies.com/movies/the+pied+piper/,173,4,2,1,67,,http://www.imdb.com/title/tt0035189/,no,no,no,no,no
129,0,"The Pride of the Yankees",1942,http://www.icheckmovies.com/movies/the+pride+of+the+yankees/,2025,83,12,6,222,,http://www.imdb.com/title/tt0035211/,no,no,no,no,no
130,0,"Random Harvest",1942,http://www.icheckmovies.com/movies/random+harvest/,1154,138,14,7,244,,http://www.imdb.com/title/tt0035238/,no,no,no,no,no
131,0,"The Talk of the Town",1942,http://www.icheckmovies.com/movies/the+talk+of+the+town/,941,61,6,2,161,,http://www.imdb.com/title/tt0035417/,no,no,no,no,no
132,0,"Wake Island",1942,http://www.icheckmovies.com/movies/wake+island/,235,4,4,1,86,,http://www.imdb.com/title/tt0035530/,no,no,no,no,no
133,0,"Yankee Doodle Dandy",1942,http://www.icheckmovies.com/movies/yankee+doodle+dandy/,4739,208,48,12,423,,http://www.imdb.com/title/tt0035575/,"2019-01-20 02:47:59",no,no,no,no
134,0,Casablanca,1942,http://www.icheckmovies.com/movies/casablanca/,58771,6202,287,39,1789,,http://www.imdb.com/title/tt0034583/,"2012-03-14 22:10:26",yes,no,no,no
135,0,"For Whom the Bell Tolls",1943,http://www.icheckmovies.com/movies/for+whom+the+bell+tolls/,1207,34,18,3,186,,http://www.imdb.com/title/tt0035896/,"2012-03-14 22:10:06",no,no,no,no
136,0,"Heaven Can Wait",1943,http://www.icheckmovies.com/movies/heaven+can+wait/,2529,127,21,5,286,,http://www.imdb.com/title/tt0035979/,"2012-03-14 22:10:14",yes,no,no,no
137,0,"The Human Comedy",1943,http://www.icheckmovies.com/movies/the+human+comedy/,296,8,6,1,105,,http://www.imdb.com/title/tt0036022/,no,no,no,no,no
138,0,"In Which We Serve",1942,http://www.icheckmovies.com/movies/in+which+we+serve/,1103,35,15,6,215,,http://www.imdb.com/title/tt0034891/,no,no,no,no,no
139,0,"Madame Curie",1943,http://www.icheckmovies.com/movies/madame+curie/,609,20,4,2,122,,http://www.imdb.com/title/tt0036126/,no,no,no,no,no
140,0,"The More the Merrier",1943,http://www.icheckmovies.com/movies/the+more+the+merrier/,1075,105,3,4,233,,http://www.imdb.com/title/tt0036172/,no,no,no,no,no
141,0,"The Ox-Bow Incident",1943,http://www.icheckmovies.com/movies/the+ox-bow+incident/,4505,538,25,14,574,,http://www.imdb.com/title/tt0036244/,"2012-06-24 02:56:50",yes,no,no,no
142,0,"The Song of Bernadette",1943,http://www.icheckmovies.com/movies/the+song+of+bernadette/,879,32,11,3,192,,http://www.imdb.com/title/tt0036377/,no,no,no,no,no
143,0,"Watch on the Rhine",1943,http://www.icheckmovies.com/movies/watch+on+the+rhine/,486,10,11,2,135,,http://www.imdb.com/title/tt0036515/,no,no,no,no,no
144,0,"Double Indemnity",1944,http://www.icheckmovies.com/movies/double+indemnity/,21003,2547,67,37,1306,,http://www.imdb.com/title/tt0036775/,"2012-03-14 22:10:06",yes,no,no,no
145,0,Gaslight,1944,http://www.icheckmovies.com/movies/gaslight/,5010,381,27,12,515,,http://www.imdb.com/title/tt0036855/,no,no,no,no,no
146,0,"Going My Way",1944,http://www.icheckmovies.com/movies/going+my+way/,2040,49,35,6,263,,http://www.imdb.com/title/tt0036872/,"2013-04-01 04:40:40",no,no,no,no
147,0,"Since You Went Away",1944,http://www.icheckmovies.com/movies/since+you+went+away/,530,33,8,2,164,,http://www.imdb.com/title/tt0037280/,no,no,no,no,no
148,0,Wilson,1944,http://www.icheckmovies.com/movies/wilson/,290,3,12,2,117,,http://www.imdb.com/title/tt0037465/,no,no,no,no,no
149,0,"Anchors Aweigh",1945,http://www.icheckmovies.com/movies/anchors+aweigh/,1439,66,6,3,161,,http://www.imdb.com/title/tt0037514/,no,no,no,no,no
150,0,"The Bells of St. Mary's",1945,http://www.icheckmovies.com/movies/the+bells+of+st.+marys/,1495,45,21,3,194,,http://www.imdb.com/title/tt0037536/,no,no,no,no,no
151,0,"The Lost Weekend",1945,http://www.icheckmovies.com/movies/the+lost+weekend/,6395,585,37,18,627,,http://www.imdb.com/title/tt0037884/,"2012-06-14 15:29:58",no,no,no,no
152,0,"Mildred Pierce",1945,http://www.icheckmovies.com/movies/mildred+pierce/,5469,467,24,17,657,,http://www.imdb.com/title/tt0037913/,"2019-01-18 07:33:26",yes,no,no,no
153,0,Spellbound,1945,http://www.icheckmovies.com/movies/spellbound-1945/,6874,392,52,8,410,,http://www.imdb.com/title/tt0038109/,"2016-01-19 06:24:41",no,no,no,no
154,0,"The Best Years of Our Lives",1946,http://www.icheckmovies.com/movies/the+best+years+of+our+lives/,8376,859,54,29,928,,http://www.imdb.com/title/tt0036868/,"2012-05-12 22:17:34",no,no,no,no
155,0,"The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France",1944,http://www.icheckmovies.com/movies/the+chronicle+history+of+king+henry+the+fifth+with+his+battell+fought+at+agincourt+in+france/,1650,60,41,12,383,"Henry V",http://www.imdb.com/title/tt0036910/,"2024-12-31 00:46:58",no,no,no,no
156,0,"It's a Wonderful Life",1946,http://www.icheckmovies.com/movies/its+a+wonderful+life/,50507,4770,295,33,1450,,http://www.imdb.com/title/tt0038650/,"2012-03-14 22:10:27",yes,no,no,no
157,0,"The Razor's Edge",1946,http://www.icheckmovies.com/movies/the+razors+edge/,614,25,8,1,144,,http://www.imdb.com/title/tt0038873/,no,no,no,no,no
158,0,"The Yearling",1946,http://www.icheckmovies.com/movies/the+yearling/,1034,44,16,3,170,,http://www.imdb.com/title/tt0039111/,no,no,no,no,no
